site_id,COMID,status,comments
BRANA-60774000,64002693,AUTO-MATCH,
BRANA-60778000,64002197,AUTO-MATCH,
BRANA-60781000,64002098,AUTO-MATCH,
BRANA-60785005,64001999,MATCHED,
BRANA-60790000,64005886,AUTO-MATCH,
BRANA-60798000,64005851,AUTO-MATCH,
BRANA-60810000,64006913,AUTO-MATCH,
BRANA-60835000,64012121,MATCHED,
BRANA-60842000,64011985,AUTO-MATCH,
BRANA-60845000,64006121,AUTO-MATCH,
BRANA-60848000,64012505,AUTO-MATCH,
BRANA-60850000,64012168,AUTO-MATCH,
BRANA-60855000,64011939,AUTO-MATCH,
BRANA-60856000,64006434,AUTO-MATCH,
BRANA-60870000,64006835,AUTO-MATCH,
BRANA-60895000,64006335,AUTO-MATCH,
BRANA-60910000,64006116,AUTO-MATCH,
BRANA-60925001,64012017,AUTO-MATCH,
BRANA-60930000,64006865,AUTO-MATCH,
BRANA-60940000,64006675,AUTO-MATCH,
BRANA-60950000,64011417,AUTO-MATCH,
BRANA-60960000,64006842,AUTO-MATCH,
BRANA-60968000,64011421,AUTO-MATCH,
BRANA-60970000,64011399,AUTO-MATCH,
BRANA-61009000,64019012,AUTO-MATCH,
BRANA-61012000,64018597,MATCHED,
BRANA-61045000,64018841,AUTO-MATCH,
BRANA-61052000,64020773,AUTO-MATCH,
BRANA-61060000,64018719,AUTO-MATCH,
BRANA-61075000,64019579,AUTO-MATCH,
BRANA-61078000,64019386,AUTO-MATCH,
BRANA-61085000,64020241,AUTO-MATCH,
BRANA-61090000,64019810,AUTO-MATCH,
BRANA-61100000,64021250,AUTO-MATCH,
BRANA-61105000,64019622,AUTO-MATCH,
BRANA-61107000,64019462,AUTO-MATCH,
BRANA-61115000,64019832,AUTO-MATCH,
BRANA-61135000,64019282,AUTO-MATCH,
BRANA-61140000,64020664,AUTO-MATCH,
BRANA-61173000,64020589,AUTO-MATCH,
BRANA-61271000,64027998,AUTO-MATCH,
BRANA-61280000,64028760,AUTO-MATCH,
BRANA-61285000,64028002,AUTO-MATCH,
BRANA-61305000,64027411,AUTO-MATCH,
BRANA-61320000,64028400,AUTO-MATCH,
BRANA-61360000,64029003,AUTO-MATCH,
BRANA-61370000,64027916,MATCHED,
BRANA-61390000,64028293,AUTO-MATCH,
BRANA-61460000,64018939,AUTO-MATCH,
BRANA-61473000,64018922,AUTO-MATCH,
BRANA-61484000,64032718,AUTO-MATCH,
BRANA-61500000,64018896,AUTO-MATCH,
BRANA-61510000,64018695,AUTO-MATCH,
BRANA-61520000,64019611,AUTO-MATCH,
BRANA-61530000,64020436,AUTO-MATCH,
BRANA-61568000,64018762,AUTO-MATCH,
BRANA-61788000,64011373,AUTO-MATCH,
BRANA-61794000,64012745,AUTO-MATCH,
BRANA-61815000,64023697,AUTO-MATCH,
BRANA-61826000,64019928,AUTO-MATCH,
BRANA-61834000,64018447,AUTO-MATCH,
BRANA-61861000,64028208,AUTO-MATCH,
BRANA-61865000,64027683,AUTO-MATCH,
BRANA-61879000,64027742,AUTO-MATCH,
BRANA-61886000,64027254,AUTO-MATCH,
BRANA-61895000,64019038,AUTO-MATCH,
BRANA-61912000,64017982,AUTO-MATCH,
BRANA-62395000,64027963,AUTO-MATCH,
BRANA-62477000,64026924,AUTO-MATCH,
BRANA-62478000,64026814,AUTO-MATCH,
BRANA-62538000,64026082,AUTO-MATCH,
BRANA-62600000,64027407,AUTO-MATCH,
BRANA-62615000,64027291,AUTO-MATCH,
BRANA-62625000,64027846,AUTO-MATCH,
BRANA-62663800,64031131,MATCHED,
BRANA-62670000,64027713,AUTO-MATCH,
BRANA-62760005,64028997,AUTO-MATCH,
BRANA-62760150,64029086,AUTO-MATCH,
BRANA-62767500,64028131,AUTO-MATCH,
BRANA-62770500,64026804,AUTO-MATCH,
BRANA-62776600,64018333,AUTO-MATCH,
BRANA-63001200,64011437,AUTO-MATCH,
BRANA-63001600,64011805,AUTO-MATCH,
BRANA-63001750,64012466,AUTO-MATCH,
BRANA-63003100,64011325,AUTO-MATCH,
BRANA-63250000,64011592,AUTO-MATCH,
BRANA-63350100,64011460,AUTO-MATCH,
BRANA-63900001,64011525,AUTO-MATCH,
BRANA-63930000,64018279,MATCHED,
BRANA-63950010,64018670,AUTO-MATCH,
BRANA-63950100,64018575,AUTO-MATCH,
BRANA-63950250,64019584,AUTO-MATCH,
BRANA-63950280,64018478,AUTO-MATCH,
BRANA-63950300,64019448,AUTO-MATCH,
BRANA-63955000,64018418,AUTO-MATCH,
BRANA-63970000,64018196,MATCHED,
BRANA-64015000,64035261,AUTO-MATCH,
BRANA-64040000,64035490,AUTO-MATCH,
BRANA-64065000,64034858,AUTO-MATCH,
BRANA-64135000,64028493,AUTO-MATCH,
BRANA-64185000,64035162,AUTO-MATCH,
BRANA-64231000,64035117,AUTO-MATCH,
BRANA-64242000,64034840,MATCHED,
BRANA-64360000,64034816,AUTO-MATCH,
BRANA-64362000,64026469,AUTO-MATCH,
BRANA-64380000,64034893,MATCHED,
BRANA-64442800,64041915,AUTO-MATCH,
BRANA-64477600,64035172,AUTO-MATCH,
BRANA-64501000,64033619,AUTO-MATCH,
BRANA-64506000,64025919,AUTO-MATCH,
BRANA-64508020,64026731,MATCHED,
BRANA-64508500,64026715,AUTO-MATCH,
BRANA-64541000,64026721,AUTO-MATCH,
BRANA-64546900,64027739,MATCHED,
BRANA-64550000,64026632,AUTO-MATCH,
BRANA-64575003,64025836,AUTO-MATCH,
BRANA-64608000,64028167,MATCHED,
BRANA-64609000,64026619,AUTO-MATCH,
BRANA-64610000,64026564,AUTO-MATCH,
BRANA-64613000,64019318,AUTO-MATCH,
BRANA-64614000,64017967,MATCHED,
BRANA-64618000,64028033,AUTO-MATCH,
BRANA-64619000,64042119,AUTO-MATCH,
BRANA-64620000,64042034,AUTO-MATCH,
BRANA-64625000,64033950,AUTO-MATCH,
BRANA-64645000,64033930,AUTO-MATCH,
BRANA-64652000,64034664,AUTO-MATCH,
BRANA-64655000,64033922,AUTO-MATCH,
BRANA-64659000,64034635,AUTO-MATCH,
BRANA-64660500,64033911,AUTO-MATCH,
BRANA-64671950,64036868,AUTO-MATCH,
BRANA-64673000,64034789,MATCHED,
BRANA-64675002,64033901,AUTO-MATCH,
BRANA-64682000,64026925,AUTO-MATCH,
BRANA-64685000,64026197,AUTO-MATCH,
BRANA-64693000,64026174,AUTO-MATCH,
BRANA-64700000,64027789,AUTO-MATCH,
BRANA-64702000,64027524,AUTO-MATCH,
BRANA-64717000,64027144,AUTO-MATCH,
BRANA-64723000,64034148,AUTO-MATCH,
BRANA-64764000,64033560,AUTO-MATCH,
BRANA-64767000,64033518,AUTO-MATCH,
BRANA-64771500,64033512,AUTO-MATCH,
BRANA-64773000,64035050,AUTO-MATCH,
BRANA-64775000,64034621,AUTO-MATCH,
BRANA-64776100,64033510,AUTO-MATCH,
BRANA-64785000,64034819,AUTO-MATCH,
BRANA-64790000,64034340,AUTO-MATCH,
BRANA-64795000,64033502,AUTO-MATCH,
BRANA-64799500,64033498,AUTO-MATCH,
BRANA-64810000,64034898,AUTO-MATCH,
BRANA-64815000,64034697,AUTO-MATCH,
BRANA-64820000,64033488,AUTO-MATCH,
BRANA-64830000,64033481,MATCHED,
BRANA-64833000,64035338,AUTO-MATCH,
BRANA-65015400,64042834,AUTO-MATCH,
BRANA-65017035,64045252,AUTO-MATCH,
BRANA-65025000,64041803,AUTO-MATCH,
BRANA-65027000,64042900,AUTO-MATCH,
BRANA-65135000,64042189,AUTO-MATCH,
BRANA-65136550,64041879,AUTO-MATCH,
BRANA-65180000,64040937,AUTO-MATCH,
BRANA-65365000,64043333,AUTO-MATCH,
BRANA-65809000,64042443,AUTO-MATCH,
BRANA-65925000,64040919,AUTO-MATCH,
BRANA-65948000,64042684,AUTO-MATCH,
BRANA-65950200,64042612,AUTO-MATCH,
BRANA-65955000,64041585,AUTO-MATCH,
BRANA-65960000,64040878,AUTO-MATCH,
BRANA-65979000,64041030,AUTO-MATCH,
BRANA-65996000,64045727,AUTO-MATCH,
BRANA-66006000,64000037,AUTO-MATCH,
BRANA-66008000,64000408,AUTO-MATCH,
BRANA-66010000,64000222,AUTO-MATCH,
BRANA-66050000,64000185,AUTO-MATCH,
BRANA-66055000,64000183,AUTO-MATCH,
BRANA-66065000,64000384,AUTO-MATCH,
BRANA-66070004,64001851,AUTO-MATCH,
BRANA-66071400,64000383,AUTO-MATCH,
BRANA-66072000,64000363,AUTO-MATCH,
BRANA-66090000,64001838,AUTO-MATCH,
BRANA-66110000,64002235,AUTO-MATCH,
BRANA-66120000,64001832,AUTO-MATCH,
BRANA-66140000,64000291,AUTO-MATCH,
BRANA-66231000,64000364,MATCHED,
BRANA-66270000,64000243,AUTO-MATCH,
BRANA-66280000,64001994,AUTO-MATCH,
BRANA-66340000,64001968,AUTO-MATCH,
BRANA-66360000,64001956,AUTO-MATCH,
BRANA-66370000,64001954,AUTO-MATCH,
BRANA-66400000,64001879,AUTO-MATCH,
BRANA-66430000,64002191,AUTO-MATCH,
BRANA-66440000,64002615,MATCHED,
BRANA-66450001,64002177,AUTO-MATCH,
BRANA-66460000,64001873,AUTO-MATCH,
BRANA-66470000,64001866,AUTO-MATCH,
BRANA-66520000,64002610,AUTO-MATCH,
BRANA-66600000,64001932,MATCHED,
BRANA-66650000,64001915,AUTO-MATCH,
BRANA-66710000,64001855,AUTO-MATCH,
BRANA-66750000,64005737,AUTO-MATCH,
BRANA-66800000,64005660,AUTO-MATCH,
BRANA-66810000,64005651,AUTO-MATCH,
BRANA-66845000,64006208,AUTO-MATCH,
BRANA-66849000,64005984,AUTO-MATCH,
BRANA-66850000,64006633,AUTO-MATCH,
BRANA-66855000,64006633,AUTO-MATCH,
BRANA-66865000,64006444,AUTO-MATCH,
BRANA-66870000,64005961,MATCHED,
BRANA-66895000,64010722,AUTO-MATCH,
BRANA-66900000,64018505,MATCHED,
BRANA-66910000,64011397,AUTO-MATCH,
BRANA-66923000,64015593,AUTO-MATCH,
BRANA-66926000,64012011,AUTO-MATCH,
BRANA-66941000,64010833,AUTO-MATCH,
BRANA-66945000,64010767,AUTO-MATCH,
BRANA-66950000,64010757,AUTO-MATCH,
BRANA-67100000,64017504,AUTO-MATCH,
BRANA-67170000,64026419,AUTO-MATCH,
BRANA-67176000,64026408,AUTO-MATCH,
BRANA-70200000,64054937,AUTO-MATCH,
BRANA-70300000,64054528,AUTO-MATCH,
BRANA-70500000,64054516,AUTO-MATCH,
BRANA-71200000,64047586,AUTO-MATCH,
BRANA-71250000,64049358,AUTO-MATCH,
BRANA-71300000,64047574,AUTO-MATCH,
BRANA-71350001,64047545,AUTO-MATCH,
BRANA-71383000,64047535,AUTO-MATCH,
BRANA-71498000,64048291,AUTO-MATCH,
BRANA-72430000,64047443,AUTO-MATCH,
BRANA-72630000,64047203,AUTO-MATCH,
BRANA-72680000,64047198,AUTO-MATCH,
BRANA-72715000,64048675,AUTO-MATCH,
BRANA-72810000,64048292,AUTO-MATCH,
BRANA-72849000,64048210,AUTO-MATCH,
BRANA-72870000,64048654,AUTO-MATCH,
BRANA-73300000,64048596,AUTO-MATCH,
BRANA-73350000,64048225,AUTO-MATCH,
BRANA-73600000,64048207,AUTO-MATCH,
BRANA-73770000,64047717,AUTO-MATCH,
BRANA-73780000,64047424,AUTO-MATCH,
BRANA-73820000,64047398,AUTO-MATCH,
BRANA-73900000,64048952,AUTO-MATCH,
BRANA-73960000,64047337,MATCHED,
BRANA-74100000,64047013,AUTO-MATCH,
BRANA-74205000,64049104,AUTO-MATCH,
BRANA-74270000,64047235,AUTO-MATCH,
BRANA-74295000,64048935,AUTO-MATCH,
BRANA-74300000,64047862,MATCHED,
BRANA-74320000,64047875,AUTO-MATCH,
BRANA-74329000,64047000,AUTO-MATCH,
BRANA-74370000,64047669,AUTO-MATCH,
BRANA-74422000,64047822,AUTO-MATCH,
BRANA-74424500,64047366,AUTO-MATCH,
BRANA-74460000,64047436,AUTO-MATCH,
BRANA-74470000,64047335,AUTO-MATCH,
BRANA-74500000,64046990,AUTO-MATCH,
BRANA-74610000,64047690,AUTO-MATCH,
BRANA-74700000,64047762,AUTO-MATCH,
BRANA-74720000,64046974,AUTO-MATCH,
BRANA-74800000,64046963,AUTO-MATCH,
BRANA-74880000,64055210,AUTO-MATCH,
BRANA-74900000,64047216,AUTO-MATCH,
BRANA-75155000,64055152,MATCHED,
BRANA-75186000,64055588,AUTO-MATCH,
BRANA-75200000,64055536,AUTO-MATCH,
BRANA-75205000,64055301,AUTO-MATCH,
BRANA-75230000,64054892,AUTO-MATCH,
BRANA-75295000,64054968,AUTO-MATCH,
BRANA-75400000,64055516,AUTO-MATCH,
BRANA-75450000,64054991,AUTO-MATCH,
BRANA-75500000,64054857,AUTO-MATCH,
BRANA-75550000,64053799,AUTO-MATCH,
BRANA-75600000,64056072,AUTO-MATCH,
BRANA-75650000,64055305,AUTO-MATCH,
BRANA-75700000,64054998,AUTO-MATCH,
BRANA-75780000,64053782,AUTO-MATCH,
BRANA-75900000,64053770,AUTO-MATCH,
BRANA-76085000,64055363,AUTO-MATCH,
BRANA-76100000,64060971,AUTO-MATCH,
BRANA-76300000,64061275,AUTO-MATCH,
BRANA-76310000,64061243,AUTO-MATCH,
BRANA-76370000,64062414,MATCHED,
BRANA-76440000,64061112,MATCHED,
BRANA-76460000,64055558,AUTO-MATCH,
BRANA-76500000,64060919,AUTO-MATCH,
BRANA-76560000,64060912,AUTO-MATCH,
BRANA-76650000,64055078,AUTO-MATCH,
BRANA-76742000,64062209,AUTO-MATCH,
BRANA-76750000,64061849,MATCHED,
BRANA-76800000,64054086,AUTO-MATCH,
BRANA-77150000,64060519,AUTO-MATCH,
BRANA-77500000,64061280,AUTO-MATCH,
BRANA-77585000,64061186,AUTO-MATCH,
BRANA-79200000,64068221,AUTO-MATCH,
BRANA-79400000,64067955,AUTO-MATCH,
BRANA-81019350,64042351,AUTO-MATCH,
BRANA-81102000,64034437,AUTO-MATCH,
BRANA-81107000,64034132,AUTO-MATCH,
BRANA-81120000,64042586,AUTO-MATCH,
BRANA-81125000,64035720,AUTO-MATCH,
BRANA-81135000,64034111,AUTO-MATCH,
BRANA-81160000,64035737,AUTO-MATCH,
BRANA-81200000,64034086,AUTO-MATCH,
BRANA-81335000,64033798,AUTO-MATCH,
BRANA-81350000,64033787,AUTO-MATCH,
BRANA-81380000,64033771,AUTO-MATCH,
BRANA-81420000,64033761,AUTO-MATCH,
BRANA-81450000,64036466,AUTO-MATCH,
BRANA-81519000,64035444,AUTO-MATCH,
BRANA-81530000,64034785,AUTO-MATCH,
BRANA-81545000,64034738,AUTO-MATCH,
BRANA-81600000,64035143,AUTO-MATCH,
BRANA-81630000,64035049,AUTO-MATCH,
BRANA-81679000,64034700,AUTO-MATCH,
BRANA-81683000,64033758,AUTO-MATCH,
BRANA-81700000,64036682,AUTO-MATCH,
BRANA-81710000,64035579,AUTO-MATCH,
BRANA-81790000,64035157,AUTO-MATCH,
BRANA-82170000,64043072,AUTO-MATCH,
BRANA-82270050,64042318,AUTO-MATCH,
BRANA-82320000,64043060,AUTO-MATCH,
BRANA-82350000,64042293,AUTO-MATCH,
BRANA-82549000,64042592,AUTO-MATCH,
BRANA-82770000,64042650,AUTO-MATCH,
BRANA-83029900,64049321,AUTO-MATCH,
BRANA-83030000,64048981,AUTO-MATCH,
BRANA-83040000,64049081,AUTO-MATCH,
BRANA-83050000,64048781,AUTO-MATCH,
BRANA-83105000,64049581,AUTO-MATCH,
BRANA-83250000,64048597,AUTO-MATCH,
BRANA-83300200,64048319,AUTO-MATCH,
BRANA-83345000,64047838,AUTO-MATCH,
BRANA-83360000,64047757,AUTO-MATCH,
BRANA-83440000,64047708,AUTO-MATCH,
BRANA-83500000,64047693,AUTO-MATCH,
BRANA-83520000,64047667,AUTO-MATCH,
BRANA-83660000,64049034,AUTO-MATCH,
BRANA-83677000,64048765,AUTO-MATCH,
BRANA-83880000,64050208,AUTO-MATCH,
BRANA-83892998,64048733,MATCHED,
BRANA-83900000,64048411,AUTO-MATCH,
BRANA-84071000,64048878,AUTO-MATCH,
BRANA-84095000,64048595,AUTO-MATCH,
BRANA-84095500,64048460,AUTO-MATCH,
BRANA-84100000,64049343,AUTO-MATCH,
BRANA-84150100,64049151,AUTO-MATCH,
BRANA-84249998,64055986,AUTO-MATCH,
BRANA-84300000,64055630,AUTO-MATCH,
BRANA-84520000,64054738,AUTO-MATCH,
BRANA-84520010,64054652,AUTO-MATCH,
BRANA-84551000,64056181,AUTO-MATCH,
BRANA-84559800,64054512,AUTO-MATCH,
BRANA-84560000,64054492,AUTO-MATCH,
BRANA-84580000,64054474,AUTO-MATCH,
BRANA-84598002,64054524,AUTO-MATCH,
BRANA-84600000,64054514,AUTO-MATCH,
BRANA-84820000,64055700,AUTO-MATCH,
BRANA-84853000,64056109,AUTO-MATCH,
BRANA-84949000,64056357,AUTO-MATCH,
BRANA-84949800,64055758,AUTO-MATCH,
BRANA-85400000,64060809,AUTO-MATCH,
BRANA-85470000,64062204,AUTO-MATCH,
BRANA-85480000,64061926,AUTO-MATCH,
BRANA-85600000,64061828,AUTO-MATCH,
BRANA-85623000,64062151,AUTO-MATCH,
BRANA-85642000,64060766,AUTO-MATCH,
BRANA-85735000,64061516,AUTO-MATCH,
BRANA-85830000,64061092,AUTO-MATCH,
BRANA-85900000,64060738,MATCHED,
BRANA-86100000,64055151,AUTO-MATCH,
BRANA-86160000,64055384,AUTO-MATCH,
BRANA-86401000,64055647,AUTO-MATCH,
BRANA-86410000,64055080,MATCHED,
BRANA-86472000,64054837,AUTO-MATCH,
BRANA-86480000,64055414,MATCHED,
BRANA-86500000,64055149,AUTO-MATCH,
BRANA-86510000,64054829,AUTO-MATCH,
BRANA-86560000,64055050,AUTO-MATCH,
BRANA-86580000,64054945,AUTO-MATCH,
BRANA-86720000,64054825,AUTO-MATCH,
BRANA-86745000,64055428,AUTO-MATCH,
BRANA-86879300,64054811,MATCHED,
BRANA-87150000,64055233,AUTO-MATCH,
BRANA-87160000,64055117,AUTO-MATCH,
BRANA-87170000,64061566,AUTO-MATCH,
BRANA-87230000,64060609,AUTO-MATCH,
BRANA-87309000,64061768,AUTO-MATCH,
BRANA-87317030,64061512,AUTO-MATCH,
BRANA-87374000,64061403,AUTO-MATCH,
BRANA-87380000,64061302,AUTO-MATCH,
BRANA-87382000,64061281,AUTO-MATCH,
BRANA-87398800,64063706,AUTO-MATCH,
BRANA-87399000,64062401,AUTO-MATCH,
BRANA-87670000,64060566,AUTO-MATCH,
BRANA-87905000,64066965,AUTO-MATCH,
BRANA-88020000,64073441,AUTO-MATCH,
BRANA-88260000,64072596,AUTO-MATCH,
BRANA-88575000,64068088,AUTO-MATCH,
BRANA-88641000,64067719,AUTO-MATCH,
BRANA-88850000,64068462,AUTO-MATCH,
